Source Code,Source Name,Source Coding Scheme,Source Coding Scheme Version,Source Coding Scheme Namespace,Association Name,REL,Map Rank,Target Code,Target Name,Target Coding Scheme,Target Coding Scheme Version,Target Coding Scheme Namespace
"CDR0000561347","baclofen/amitriptyline/ketamine gel","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C67261","Baclofen/Amitriptyline/Ketamine Gel","NCI","17.01e","NCI"
"CDR0000561498","propranolol hydrochloride","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C29382","Propranolol Hydrochloride","NCI","17.01e","NCI"
"CDR0000561499","etodolac","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C47526","Etodolac","NCI","17.01e","NCI"
"CDR0000561575","cixutumumab","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C79828","Cixutumumab","NCI","17.01e","NCI"
"CDR0000561721","amolimogene bepiplasmid","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C90592","Amolimogene Bepiplasmid","NCI","17.01e","NCI"
"CDR0000561728","tivozanib","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C85444","Tivozanib","NCI","17.01e","NCI"
"CDR0000561772","inactivated poliovirus vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C91715","Inactivated Poliovirus Vaccine","NCI","17.01e","NCI"
"CDR0000561774","diphtheria toxoid/tetanus toxoid/acellular pertussis adsorbed, recombinant hepatitis B/inactivated poliovirus vaccine combined","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C91716","Diphtheria Toxoid/Tetanus Toxoid/Acellular Pertussis Adsorbed, Recombinant Hepatitis B/Inactivated Poliovirus Vaccine Combined","NCI","17.01e","NCI"
"CDR0000561776","diphtheria toxoid/tetanus toxoid/acellular pertussis vaccine adsorbed","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C91717","Diphtheria Toxoid/Tetanus Toxoid/Acellular Pertussis Vaccine Adsorbed","NCI","17.01e","NCI"
"CDR0000561778","diphtheria toxoid/tetanus toxoid vaccine adsorbed","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C91718","Diphtheria Toxoid/Tetanus Toxoid Vaccine Adsorbed","NCI","17.01e","NCI"
"CDR0000561778","diphtheria toxoid/tetanus toxoid vaccine adsorbed","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C96405","Tetanus and Diphtheria Toxoids Adsorbed","NCI","17.01e","NCI"
"CDR0000561966","adult pineal gland astrocytoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C8274","Pineal Gland Astrocytoma","NCI","17.01e","NCI"
"CDR0000561977","benign teratoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C67107","Benign Teratoma","NCI","17.01e","NCI"
"CDR0000561979","malignant extragonadal germ cell tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C8881","Malignant Extragonadal Germ Cell Tumor","NCI","17.01e","NCI"
"CDR0000561980","malignant extragonadal non-seminomatous germ cell tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C8885","Malignant Extragonadal Non-Seminomatous Germ Cell Tumor","NCI","17.01e","NCI"
"CDR0000561981","stage I extragonadal non-seminomatous germ cell tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C8886","Stage I Extragonadal Non-Seminomatous Germ Cell Tumor","NCI","17.01e","NCI"
"CDR0000561983","stage II extragonadal non-seminomatous germ cell tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C8887","Stage II Extragonadal Non-Seminomatous Germ Cell Tumor","NCI","17.01e","NCI"
"CDR0000561985","stage III extragonadal non-seminomatous germ cell tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C8888","Stage III Extragonadal Non-Seminomatous Germ Cell Tumor","NCI","17.01e","NCI"
"CDR0000561986","stage IV extragonadal non-seminomatous germ cell tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C8889","Stage IV Extragonadal Non-Seminomatous Germ Cell Tumor","NCI","17.01e","NCI"
"CDR0000561988","extragonadal seminoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C7327","Extragonadal Seminoma","NCI","17.01e","NCI"
"CDR0000561991","stage I extragonadal seminoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C4996","Stage I Extragonadal Seminoma","NCI","17.01e","NCI"
"CDR0000561996","stage II extragonadal seminoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C8890","Stage II Extragonadal Seminoma","NCI","17.01e","NCI"
"CDR0000561999","stage III extragonadal seminoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C8891","Stage III Extragonadal Seminoma","NCI","17.01e","NCI"
"CDR0000562000","stage IV extragonadal seminoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C8892","Stage IV Extragonadal Seminoma","NCI","17.01e","NCI"
"CDR0000562001","recurrent extragonadal seminoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C115428","Recurrent Extragonadal Seminoma","NCI","17.01e","NCI"
"CDR0000562003","CENP-E inhibitor GSK-923295","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C91080","CENP-E Inhibitor GSK-923295","NCI","17.01e","NCI"
"CDR0000562070","childhood pineoblastoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C114812","Childhood Pineoblastoma","NCI","17.01e","NCI"
"CDR0000562070","childhood pineoblastoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C9344","Pineoblastoma","NCI","17.01e","NCI"
"CDR0000562071","recurrent childhood pineoblastoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C115374","Recurrent Childhood Pineoblastoma","NCI","17.01e","NCI"
"CDR0000562072","untreated childhood pineoblastoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C115205","Untreated Childhood Pineoblastoma","NCI","17.01e","NCI"
"CDR0000562456","human papilloma virus infection","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C27851","Human Papillomavirus Infection","NCI","17.01e","NCI"
"CDR0000562737","stage I borderline ovarian surface epithelial-stromal tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C94821","Stage I Borderline Ovarian Surface Epithelial-Stromal Tumor","NCI","17.01e","NCI"
"CDR0000562744","stage II borderline ovarian surface epithelial-stromal tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C94822","Stage II Borderline Ovarian Surface Epithelial-Stromal Tumor","NCI","17.01e","NCI"
"CDR0000562754","stage III borderline ovarian surface epithelial-stromal tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C94824","Stage III Borderline Ovarian Surface Epithelial-Stromal Tumor","NCI","17.01e","NCI"
"CDR0000562757","stage IV borderline ovarian surface epithelial-stromal tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C94825","Stage IV Borderline Ovarian Surface Epithelial-Stromal Tumor","NCI","17.01e","NCI"
"CDR0000562763","recurrent borderline ovarian surface epithelial-stromal tumor","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C115352","Recurrent Borderline Ovarian Surface Epithelial-Stromal Tumor","NCI","17.01e","NCI"
"CDR0000563224","wild-type reovirus","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C60774","Wild-type Reovirus","NCI","17.01e","NCI"
"CDR0000563278","anti-CD3 x anti-CD20 bispecific antibody-armed activated T cells","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C95751","Anti-CD3 x Anti-CD20 Bispecific Antibody-Armed Activated T Cells","NCI","17.01e","NCI"
"CDR0000564230","synthetic triterpenoid RTA 402","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C98250","Bardoxolone Methyl","NCI","17.01e","NCI"
"CDR0000564398","dulanermin","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C1685","Dulanermin","NCI","17.01e","NCI"
"CDR0000564399","ado trastuzumab emtansine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C82492","Trastuzumab Emtansine","NCI","17.01e","NCI"
"CDR0000564407","VEGF inhibitor PTC299","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C91100","VEGF Inhibitor PTC299","NCI","17.01e","NCI"
"CDR0000564415","cefmetazole sodium","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C65298","Cefmetazole Sodium","NCI","17.01e","NCI"
"CDR0000564417","kanamycin sulfate","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C65998","Kanamycin Sulfate","NCI","17.01e","NCI"
"CDR0000564453","receptor antagonist therapy","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C69308","Receptor Antagonist Therapy","NCI","17.01e","NCI"
"CDR0000564685","telomerase cancer vaccine GRNVAC1","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C116888","hTERT-LAMP mRNA-loaded Autologous Dendritic Cell Vaccine GRNVAC1","NCI","17.01e","NCI"
"CDR0000564693","AE37 peptide/GM-CSF vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C91719","AE37 Peptide/GM-CSF Vaccine","NCI","17.01e","NCI"
"CDR0000564694","GP2 peptide/GM-CSF vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C91720","GP2 Peptide/GM-CSF Vaccine","NCI","17.01e","NCI"
"CDR0000565066","urea/lactic acid-based topical cream","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C116892","Urea/Lactic Acid-based Topical Cream","NCI","17.01e","NCI"
"CDR0000565948","anti-nucleolin aptamer AS1411","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C91721","Anti-Nucleolin Aptamer AS1411","NCI","17.01e","NCI"
"CDR0000565969","apoptosis induction therapy","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C69413","Apoptosis Induction Therapy","NCI","17.01e","NCI"
"CDR0000566058","childhood nodular lymphocyte predominant Hodgkin lymphoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C8060","Childhood Nodular Lymphocyte Predominant Hodgkin Lymphoma","NCI","17.01e","NCI"
"CDR0000566080","adult nodular lymphocyte predominant Hodgkin lymphoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C7942","Adult Nodular Lymphocyte Predominant Hodgkin Lymphoma","NCI","17.01e","NCI"
"CDR0000566102","selenomethionine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C826","DL-Selenomethionine","NCI","17.01e","NCI"
"CDR0000566112","congenital mesoblastic nephroma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6569","Congenital Mesoblastic Nephroma","NCI","17.01e","NCI"
"CDR0000566188","tyrosine kinase inhibitor OSI-930","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70981","Tyrosine Kinase Inhibitor OSI-930","NCI","17.01e","NCI"
"CDR0000566191","linsitinib","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70982","Linsitinib","NCI","17.01e","NCI"
"CDR0000566199","childhood renal cell carcinoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C6568","Childhood Renal Cell Carcinoma","NCI","17.01e","NCI"
"CDR0000566247","diffuse hyperplastic perilobar nephroblastomatosis","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C66851","Diffuse Hyperplastic Perilobar Nephroblastomatosis","NCI","17.01e","NCI"
"CDR0000566317","stage 0 penile cancer","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C89194","Stage 0 Penile Cancer","NCI","17.01e","NCI"
"CDR0000566323","recurrent childhood non-Hodgkin lymphoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C115369","Recurrent Childhood Non-Hodgkin Lymphoma","NCI","17.01e","NCI"
"CDR0000566437","allogeneic B7.1/HLA-A1 transfected tumor cell vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70985","Allogeneic B7.1/HLA-A1 Transfected Tumor Cell Vaccine","NCI","17.01e","NCI"
"CDR0000566443","Aurora kinase/VEGFR2 inhibitor CYC116","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70983","Aurora Kinase/VEGFR2 Inhibitor CYC116","NCI","17.01e","NCI"
"CDR0000567705","apoptosis inducer GCS-100","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70984","Apoptosis Inducer GCS-100","NCI","17.01e","NCI"
"CDR0000569852","4-peptide melanoma vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C91722","4-Peptide Melanoma Vaccine","NCI","17.01e","NCI"
"CDR0000570107","recombinant human EGF-rP64K/Montanide ISA 51 vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70674","Recombinant Human EGF-rP64K/Montanide ISA 51 Vaccine","NCI","17.01e","NCI"
"CDR0000570123","dornase alfa inhalation solution","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70980","Dornase Alfa Inhalation Solution","NCI","17.01e","NCI"
"CDR0000570187","STAT3 inhibitor OPB-31121","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C90588","STAT3 Inhibitor OPB-31121","NCI","17.01e","NCI"
"CDR0000570192","autologous LMP1-/LMP2- specific cytotoxic T-lymphocytes","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70836","Autologous LMP1-/LMP2- Specific Cytotoxic T-Lymphocytes","NCI","17.01e","NCI"
"CDR0000570198","anti-CD45 monoclonal antibody","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70798","Anti-CD45 Monoclonal Antibody","NCI","17.01e","NCI"
"CDR0000570290","alopecia","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C50575","Alopecia","NCI","17.01e","NCI"
"CDR0000570533","CD20-targeted polypeptide TRU-015","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70797","CD20-targeted Polypeptide TRU-015","NCI","17.01e","NCI"
"CDR0000570535","ramucirumab","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70792","Ramucirumab","NCI","17.01e","NCI"
"CDR0000570596","B-cell depletion therapy","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70546","B-Cell Depletion Therapy","NCI","17.01e","NCI"
"CDR0000570599","Aurora kinase inhibitor SNS-314","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70655","Aurora Kinase Inhibitor SNS-314","NCI","17.01e","NCI"
"CDR0000570604","gadoteridol","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C65796","Gadoteridol","NCI","17.01e","NCI"
"CDR0000570641","gadobutrol","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70675","Gadobutrol","NCI","17.01e","NCI"
"CDR0000570643","obinutuzumab","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70741","Obinutuzumab","NCI","17.01e","NCI"
"CDR0000570645","polyethyleneglycol-7-ethyl-10-hydroxycamptothecin","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70651","Firtecan Pegol","NCI","17.01e","NCI"
"CDR0000570670","tosedostat","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70650","Tosedostat","NCI","17.01e","NCI"
"CDR0000570688","micronutrient-fortified probiotic yogurt","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70677","Micronutrient-Fortified Probiotic Yogurt","NCI","17.01e","NCI"
"CDR0000570689","carcinoembryonic antigen peptide 1-6D virus-like replicon particles vaccine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70644","Carcinoembryonic Antigen Peptide 1-6D Virus-Like Replicon Particles Vaccine","NCI","17.01e","NCI"
"CDR0000570726","plant-derived hematopoiesis enhancer PG2","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70640","Plant-Derived Hematopoiesis Enhancer PG2","NCI","17.01e","NCI"
"CDR0000570728","erastin analogue PRLX 93936","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70625","Erastin Analogue PRLX 93936","NCI","17.01e","NCI"
"CDR0000570759","L-gossypol","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C62178","L-Gossypol","NCI","17.01e","NCI"
"CDR0000570766","broad-spectrum human papillomavirus vaccine V505","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70598","Broad-Spectrum Human Papillomavirus Vaccine V505","NCI","17.01e","NCI"
"CDR0000570770","fluorine F 18 fluoroethylcholine","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70594","Fluorine F 18 Fluoroethylcholine","NCI","17.01e","NCI"
"CDR0000570771","ceftobiprole medocaril","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70597","Ceftobiprole Medocaril","NCI","17.01e","NCI"
"CDR0000570895","HIF-1alpha inhibitor PX-478","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70953","HIF-1alpha Inhibitor PX-478","NCI","17.01e","NCI"
"CDR0000570963","renal cell carcinoma peptides vaccine IMA901","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70968","Renal Cell Carcinoma Peptides Vaccine IMA901","NCI","17.01e","NCI"
"CDR0000570982","Hsp90 inhibitor AUY922","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C71467","Hsp90 Inhibitor AUY922","NCI","17.01e","NCI"
"CDR0000570983","childhood anaplastic large cell lymphoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C5636","Childhood Anaplastic Large Cell Lymphoma","NCI","17.01e","NCI"
"CDR0000570985","stage I childhood anaplastic large cell lymphoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C115029","Stage I Childhood Anaplastic Large Cell Lymphoma","NCI","17.01e","NCI"
"CDR0000570987","stage II childhood anaplastic large cell lymphoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C115030","Stage II Childhood Anaplastic Large Cell Lymphoma","NCI","17.01e","NCI"
"CDR0000570988","stage III childhood anaplastic large cell lymphoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C115031","Stage III Childhood Anaplastic Large Cell Lymphoma","NCI","17.01e","NCI"
"CDR0000570989","stage IV childhood anaplastic large cell lymphoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C115032","Stage IV Childhood Anaplastic Large Cell Lymphoma","NCI","17.01e","NCI"
"CDR0000570991","recurrent childhood anaplastic large cell lymphoma","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C115357","Recurrent Childhood Anaplastic Large Cell Lymphoma","NCI","17.01e","NCI"
"CDR0000571076","Mycobacterium w","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70969","Mycobacterium w","NCI","17.01e","NCI"
"CDR0000571184","PP14 derivative-treated HLA-matched donor mononuclear cell-enriched leukocytes","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C71162","HLA-Matched Donor Mononuclear Cell-Enriched Leukocytes Apocell","NCI","17.01e","NCI"
"CDR0000571791","tamibarotene","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C71025","Tamibarotene","NCI","17.01e","NCI"
"CDR0000571792","natural human interferon alpha OPC-18","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C71159","Natural IFN-alpha OPC-18","NCI","17.01e","NCI"
"CDR0000571853","Philadelphia chromosome positive childhood precursor acute lymphoblastic leukemia","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C68659","Childhood B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","NCI","17.01e","NCI"
"CDR0000572036","vibration response imaging","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C70582","Vibration Response Imaging","NCI","17.01e","NCI"
"CDR0000572214","nabiximols","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C71037","Nabiximols","NCI","17.01e","NCI"
"CDR0000572246","nutritional therapy","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C65017","Nutritional Therapy","NCI","17.01e","NCI"
"CDR0000572248","nutritional intervention","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C67022","Nutritional Intervention","NCI","17.01e","NCI"
"CDR0000572345","western blotting","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C16357","Western Blotting","NCI","17.01e","NCI"
"CDR0000572349","therapeutic dietary intervention","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C64892","Therapeutic Dietary Intervention","NCI","17.01e","NCI"
"CDR0000572360","therapeutic nutritional supplementation","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C64893","Therapeutic Nutritional Supplementation","NCI","17.01e","NCI"
"CDR0000572365","systemic chemotherapy","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C64261","Systemic Chemotherapy","NCI","17.01e","NCI"
"CDR0000572422","preventive intervention","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C15843","Preventive Intervention","NCI","17.01e","NCI"
"CDR0000572892","therapeutic procedure","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C49236","Therapeutic Procedure","NCI","17.01e","NCI"
"CDR0000572968","nutritional supplementation","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C15425","Nutritional Supplementation","NCI","17.01e","NCI"
"CDR0000573070","R4733","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C88333","Gamma-Secretase Inhibitor RO4929097","NCI","17.01e","NCI"
"CDR0000573071","formoterol fumarate/roxithromycin","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C71161","Formoterol Fumarate/Roxithromycin","NCI","17.01e","NCI"
"CDR0000573083","conatumumab","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C71015","Conatumumab","NCI","17.01e","NCI"
"CDR0000573091","informational intervention","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C64255","Informational Intervention","NCI","17.01e","NCI"
"CDR0000573206","behavioral intervention","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C15184","Behavioral Intervention","NCI","17.01e","NCI"
"CDR0000573216","behavioral dietary intervention","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C67021","Behavioral Dietary Intervention","NCI","17.01e","NCI"
"CDR0000573226","salirasib","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C71146","Salirasib","NCI","17.01e","NCI"
"CDR0000573227","pidilizumab","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C71014","Pidilizumab","NCI","17.01e","NCI"
"CDR0000573371","rigosertib sodium","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C71355","Rigosertib Sodium","NCI","17.01e","NCI"
"CDR0000573373","screening method","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C67056","Screening Method","NCI","17.01e","NCI"
"CDR0000573406","EGFR/HER2 dual kinase inhibitor TAK-285","PDQ","2016_07_31","PDQ","mapped_to","SY","0","C90589","EGFR/HER2 Kinase Inhibitor TAK-285","NCI","17.01e","NCI"
